"id","eigen.centrality","betweenness.centrality","community","ingredients"
1427,0.338123105996181,0,2,"harissa"
1428,0.0802915711532936,0,1,"mexican vanilla extract"
1429,0.38485477329896,1.0851961448624e-07,2,"banana pepper"
1430,0.300999897377392,0,2,"large portobello mushroom cap"
1431,0.599888997129903,5.26320130258264e-05,2,"cajun"
1432,0.0417566158330523,0,1,"vanilla sugar"
1433,0.674523863459932,0.000335455832299865,2,"coriander seed"
1434,0.364835065467536,0,2,"reduced-sodium beef broth"
1435,0.247028986824092,0,2,"fine bulgur"
1436,0.319709380724674,0,2,"clams shell scrubbed"
1437,0.749147789517701,0.00146458071710629,2,"jalapeno"
1438,0.127920734615083,0,1,"breakstone"
1439,0.215291625138211,0.000105698104509598,2,"biscuit"
1440,0.136669503520519,0,1,"limeade concentrate"
1441,0.304167898310832,0.00147630083547081,1,"whipping cream"
1442,0.276619268457417,0,2,"spanish paprika"
1443,0.259128857840565,0,2,"dill relish"
1444,0.201147444884607,0,1,"apricot nectar"
1445,0.106756177321715,0,1,"lowfat cream cheese"
1446,0.110581547191648,0,1,"uncooked short-grain white rice"
1447,0.165694422386845,0,2,"cubed chicken meat"
1448,0.201389679046504,0,1,"cognac"
1449,0.251688987801682,0,2,"refried bean"
1450,0.868340546641771,0.000275278088746762,2,"turmeric"
1451,0.437100698954489,0,2,"lean ground lamb"
1452,0.165197067320619,3.42921981776518e-05,2,"root beer"
1453,0.193873057423907,0,2,"potatoes wedge"
1454,0.147424926622617,0,1,"mild curry powder"
1455,0.133626523920868,0,2,"nacho-flavor tortilla chip"
1456,0.183245100766102,0,2,"fine bread crumb"
1457,0.228850048867698,0,2,"freshly ground pepper"
1458,0.204534412719483,0.000254984920837835,1,"chow mein noodle"
1459,0.129081235382962,0,1,"acini di pepe pasta"
1460,0.301529836463254,0,2,"venison stew meat"
1461,0.0832798486927202,0,2,"dry corn muffin mix"
1462,0.0956681095453897,0,1,"cinnamon hot candy"
1463,0.0673556170721003,0,1,"apple pie spice"
1464,0.0625530529654766,0,2,"raw peanuts shell"
1465,0.47440388873698,0,2,"napa cabbage"
1466,0.040383562596086,8.02683415149888e-05,1,"caramel sauce"
1467,0.143587896451986,0,2,"corn flake"
1468,0.0929663576295868,0,2,"fat free italian-style dressing"
1469,0.173883469445872,6.83673571263312e-06,1,"cherry juice"
1470,0.307318163077937,0,2,"small shallot"
1471,0.161787433686121,0,1,"extra large egg"
1472,0.319369151536084,0,1,"large granny smith apple"
1473,0.316616129397025,0,2,"goya extra virgin olive oil"
1474,0.209309257604857,0,2,"hot chili oil"
1475,0.181253582485672,0,2,"pickling spice"
1476,0.0937466800973746,0,2,"dry ranch salad mix"
1477,0.144263108218303,3.16153810203246e-05,1,"sour cream room temperature"
1478,0.244200006176706,0,2,"extra-sharp cheddar cheese"
1479,0.0780736956820718,0,1,"instant tapioca"
1480,0.33823567069216,0,2,"baby arugula"
1481,0.159043179334661,0,2,"crisp bacon"
1482,0.218775307611047,0.000254044417512288,2,"bread cube"
1483,0.0918793827955084,4.12374535047712e-06,1,"cookie crumb"
1484,0.0595916292678721,0,1,"cookie dough"
1485,0.277003421541186,1.99555513305252e-05,2,"consomme"
1486,0.169345426155594,0,2,"fresh asparagus spear"
1487,0.421918100995456,1.88100665109483e-07,2,"italian sausage link"
1488,0.0869340574204904,0,1,"splash grenadine syrup"
1489,0.105838926438117,0,1,"instant hot chocolate mix"
1490,0.193288082043816,0,2,"chicken wings tip"
1491,0.10090277493947,0,1,"containers yogurt"
1492,0.149943526558031,6.06262912929793e-05,1,"crystallized ginger"
1493,0.285521327859,0,2,"summer squash"
1494,0.0681469082925804,4.02509115548963e-06,1,"frozen mixed berry"
1495,0.505552461133814,4.3407845794496e-07,2,"rice wine"
1496,0.263957455234629,0,2,"chardonnay wine"
1497,0.171886793977767,0,2,"fresh dill weed"
1498,0.880914975143973,0.0102190750569402,2,"gin"
1499,0.342448013029046,8.08471127922487e-06,2,"beef top sirloin"
1500,0.228975159035777,0,2,"small seashell pasta"
1501,0.254825087808778,0,2,"fresh button mushroom"
1502,0.296496013901615,4.18658807268415e-05,1,"unsweetened coconut"
1503,0.0878319979053749,3.03854920561472e-05,1,"chia seed"
1504,0.365946663559215,1.11775202920827e-05,2,"dark beer"
1505,0.273291369735085,3.03854920561472e-06,2,"salad mix"
1506,0.453065208230974,0.00287967649000686,2,"cheddar"
1507,0.364431256657581,0,2,"bulb fennel"
1508,0.0310069112525978,0,1,"apple pie filling"
1509,0.0791854770113586,1.030475951376e-05,1,"english toffee"
1510,0.231748425879348,0,2,"deli roast beef"
1511,0.129813440466183,0,2,"cubed potato"
1512,0.214069287222671,0,2,"halibut steak"
1513,0.0821721225852683,0,1,"coffee-flavored liqueur"
1514,0.152364552895772,0,2,"loaf round bread"
1515,0.0958756738018213,0,2,"containers sour cream"
1516,0.119363556625912,0,2,"whole trout"
1517,0.0908358284464518,0,1,"triple sec liqueur"
1518,0.201583267512597,0,2,"dry fettuccini pasta"
1519,0.0503760738235651,0,1,"fresh yeast"
1520,0.204703900085832,0,2,"no-boil lasagna noodle"
1521,0.140435595659707,0,2,"frozen whole kernel corn"
1522,0.63118252704586,0.00015843863714991,2,"plum"
1523,0.0388175467768303,0,1,"jigger irish cream liqueur"
1524,0.214400665354052,0,2,"cheese-filled tortellini"
1525,0.0450557427863918,0,1,"strawberry preserve"
1526,0.28294318883311,0,2,"fresh green chile pepper"
1527,0.0553697918726225,0,1,"almond paste"
1528,0.0283801129942055,0,1,"envelopes active dry yeast"
1529,0.419631576418381,0.000309823499358215,2,"shell pasta"
1530,0.0604967866757629,0,1,"jigger vanilla vodka"
1531,0.134424243939976,0,2,"vinegar-based hot pepper sauce"
1532,0.10003921448053,0,1,"planters pecan"
1533,0.227498794850022,0,2,"onion juice"
1534,0.200129920495781,0,2,"dill pickle juice"
1535,0.0608315516245171,0,1,"instant milk"
1536,0.0928771687768241,0,2,"whole artichoke"
1537,0.364461138299353,5.16553364954502e-05,2,"lump crabmeat"
1538,0.335649097921974,0,2,"reduced-sodium chicken broth"
1539,0.357084023301254,4.46928558326981e-06,2,"lima bean"
1540,0.199596627846722,0,2,"soft goat cheese"
1541,0.376346813097379,4.26626777750238e-05,2,"sweet corn"
1542,0.254903445056677,0,2,"tuna steak"
1543,0.153641214555652,2.56106290187526e-05,1,"pastry crust pie"
1544,0.0752112845672746,0,1,"mashed sweet potato"
1545,0.131304247400236,0,2,"swanson® natural goodness® chicken broth"
1546,0.0568887819780789,0,1,"strong coffee room temperature"
1547,1,0.000315140960468041,2,"coriander"
1548,0.257828316760098,0,2,"clam juice cocktail"
1549,0.424228205360001,0,2,"whole head garlic"
1550,0.347663832375671,4.77486303739456e-06,2,"dry kidney bean"
1551,0.154701398959134,0,1,"dark sweet cherry"
1552,0.135324121683405,7.23464096574933e-08,2,"cream cheddar cheese soup"
1553,0.233711786163951,0,2,"dry black bean"
1554,0.258312198817739,0,2,"whole wheat penne pasta"
1555,0.106677621822448,0,1,"yellow food"
1556,0.134312717425061,0,2,"small ton wrapper"
1557,0.240785599999471,0,2,"crushed tomato"
1558,0.277845929703124,0,2,"fresh baby spinach"
1559,0.105022856695117,0,2,"imitation crab meat"
1560,0.169508302765489,0,1,"honeydew melon"
1561,0.187378974725654,5.6972797605276e-05,1,"red apple"
1562,0.0567720675256223,0,1,"white flour"
1563,0.0549762130150348,0,1,"all-purpose biscuit mix"
1564,0.193160873259345,0.000478716192703633,1,"cake"
1565,0.219315394824068,0,2,"chicken breast tenderloin"
1566,0.237504214933637,5.06424867602453e-07,2,"pork rib"
1567,0.236780176046437,0,2,"mexican-style corn"
1568,0.183650283860286,4.53508636538687e-05,2,"lemon-pepper seasoning"
1569,0.288941105689875,4.20722197700499e-06,1,"dry-roasted peanut"
1570,0.050128489534841,0,1,"instant sugar-free vanilla mix"
1571,0.0588152882193738,0,1,"scoops vanilla ice cream"
1572,0.0594599579582222,0,2,"thick slices white bread"
1573,0.0496941526931029,0,1,"hot coffee"
1574,0.30542877286695,0,2,"links sweet italian sausage"
1575,0.186395676961724,0,2,"ground chuck"
1576,0.308382840558986,0,2,"japanese rice wine"
1577,0.138213681433254,0,2,"jimmy dean® original hearty pork sausage crumble"
1578,0.286182648862952,3.89947148053889e-05,2,"olive oil brushing"
1579,0.285267715127895,1.30223537383488e-06,2,"roast beef"
1580,0.513003510383201,0.000894961260668021,1,"ale"
1581,0.154788285935637,0,1,"mango chutney"
1582,0.134724364738443,0,2,"frozen pierogy"
1583,0.26664913186233,8.98619921956414e-05,2,"pesto sauce"
1584,0.0738122635133238,0,1,"candy corn"
1585,0.0436375807249027,0,1,"peppermint candy"
1586,0.272241574073918,7.23464096574933e-08,2,"cheese cut cube"
1587,0.163826839402724,0,2,"loaf italian bread"
1588,0.168774160375154,0,1,"square egg roll wrapper"
1589,0.214612759045591,0,2,"whole fresh mushroom"
1590,0.201140312168418,0,2,"boneless skinless chicken meat"
1591,0.0982876105393726,0,1,"crushed pineapple"
1592,0.241455148985359,0,2,"prepared basil pesto"
1593,0.237400525085092,0,2,"pearl israeli couscous"
1594,0.169622519308358,0,2,"mexican blend cheese"
1595,0.106605277147933,0,1,"proof rum"
1596,0.102138801562257,0,1,"almond milk"
1597,0.26641869150376,7.41550698989306e-07,2,"ham cut"
1598,0.209190084498987,0,2,"panko crumb"
1599,0.229698060012411,0,2,"small cucumber"
1600,0.304190799733282,0,2,"ground peanut"
1601,0.296915770637566,0,2,"ginger-garlic paste"
1602,0.093724903469567,8.74358036717704e-06,2,"fine salt"
1603,0.148101031824511,1.67740318391588e-05,1,"navel"
1604,0.309248781785378,0,2,"fresh pasta sheet"
1605,0.356749960099381,0,2,"lean ground pork"
1606,0.234917944183919,0,2,"guacamole"
1607,0.232312158360366,0,2,"goya® adobo all-purpose seasoning"
1608,0.290834461309572,0,2,"cooked shrimp"
1609,0.215886147843973,8.13897108646799e-06,2,"french onion soup"
1610,0.282039923452821,0.000345833924765232,2,"kaiser roll"
1611,0.30416782246934,0,2,"ciabatta sandwich roll"
1612,0.119886802284988,0,2,"rice soup"
1613,0.198213322544949,4.39866170717559e-05,1,"maraschino cherry juice"
1614,0.346589459635555,0,2,"cajun blend"
1615,0.446055859079205,5.75153956777072e-05,2,"pork loin"
1616,0.0632542878939751,0,1,"pareve margarine"
1617,0.0922362973013176,0,2,"corn breadmuffin mix"
1618,0.239459001924254,0,1,"seedless watermelon"
1619,0.211723157157149,0,2,"large beet"
1620,0.19783826338427,0.00251678689916488,1,"soda"
1621,0.0947378346294894,0,1,"vanilla vodka"
1622,0.255388338757464,0,2,"oxtail cut"
1623,0.25855005667352,0,2,"black sesame seed"
1624,0.132395966860376,0,2,"loaf cocktail rye bread"
1625,0.113444144844191,0,2,"white bread cubed"
1626,0.115561194009635,0,2,"frozen cauliflower"
1627,0.142900258959359,0,2,"blue cheese salad dressing"
1628,0.385214041868639,5.46938857010649e-05,2,"dry onion"
1629,0.144683109109278,0,2,"macintosh apple"
1630,0.203677461563308,0,2,"raw horseradish"
1631,0.419734828177381,1.56268244860186e-05,2,"linguine"
1632,0.273085382287026,0,2,"salt-free blend"
1633,0.132173859723342,7.39075690237866e-06,1,"mango nectar"
1634,0.34665544750996,0,2,"taco mix"
1635,0.307412158511645,4.20722197700499e-06,2,"fresh rosemary leaf"
1636,0.259980365493269,0,2,"beef tenderloin filet"
1637,0.838391817240948,0.000468370656122612,2,"chile pepper"
1638,0.123067469749514,0,1,"instant oatmeal"
1639,0.125297789075902,0,1,"almond flour"
1640,0.334181719232273,0,2,"goya adobo"
1641,0.122183784050485,0,1,"grape juice"
1642,0.307890537957373,1.356495181078e-06,2,"thick-cut bacon"
1643,0.251421202129982,5.60202365447856e-05,2,"french-style green bean"
1644,0.287180208294816,0,2,"sazon goya"
1645,0.188934439994415,0,2,"hillshire farm® smoked sausage"
1646,0.255909326598596,0,2,"large garlic clove"
1647,0.222035633170401,9.82877651203944e-06,2,"small jalapeno pepper"
1648,0.340622581798484,0,2,"whole mustard seed"
1649,0.165028279457368,0,2,"berry cranberry sauce"
1650,0.0432699075359955,0,1,"creme liqueur"
1651,0.0837703441382071,0,1,"green tea"
1652,0.208621812813685,0.000187992145494996,2,"large jalapeno pepper"
1653,0.27155232348528,0,2,"sweet corn kernel"
1654,0.196149314512163,0,2,"ground sausage"
1655,0.0861495794676117,0,2,"fresh jalapeno peppers lengthwise"
1656,0.169614360541426,0,2,"small new potato"
1657,0.120012485891575,0,1,"sorghum flour"
1658,0.322809850908286,0,2,"rotisserie chicken"
1659,0.134478251453578,0,1,"cream coconut"
1660,0.161388306163943,0,2,"ground italian sausage"
1661,0.0480633687903449,0,1,"cool whip whipped topping"
1662,0.179224233002402,0,2,"tomato-based chili sauce"
1663,0.123050524578036,0,2,"plum jam"
1664,0.286767453547221,9.76676530376159e-06,2,"pickle juice"
1665,0.304537247735637,4.45292151441871e-05,2,"yam"
1666,0.223364738075911,0,2,"paper towel"
1667,0.350770270565353,0,2,"boneless pork shoulder"
1668,0.215725055113678,0,2,"hot chicken broth"
1669,0.0267241393221458,0,1,"oreo chocolate sandwich cookies"
1670,0.0550549023699023,0,2,"ears corn cob husk"
1671,0.11219972969444,0,1,"smooth natural peanut butter"
1672,0.0477438837714905,0,1,"candy-coated milk chocolate"
1673,0.779906874079094,0.0281343611732446,2,"olive"
1674,0.0705472389068523,0,1,"dry pectin"
1675,0.251035319882593,0,2,"ground beef sirloin"
1676,0.257800825027148,1.44692819314987e-06,2,"turkey leg"
1677,0.10873631989969,0,2,"cold potato"
1678,0.0662965750955263,0,1,"soda cracker"
1679,0.205081947473448,0,2,"prime rib roast"
1680,0.183488459103568,0,2,"wasabi paste"
1681,0.156081531736652,6.83673571263312e-06,2,"ranch-style salad dressing"
1682,0.136020414493642,1.08881346534527e-05,2,"process cheese sauce"
1683,0.114524682773811,0,1,"apple butter"
1684,0.0610988102411143,0,1,"mini chocolate chip"
1685,0.209989271283002,0,2,"fine sea salt"
1686,0.310695853288239,0,2,"bulb garlic"
1687,0.291043190579067,0,2,"hot paprika"
1688,0.157735491476823,0,2,"onion cream cheese"
1689,0.0651226839557339,0,1,"steel cut oat"
1690,0.0834856880124519,0,1,"karo® light corn syrup"
1691,0.210222298767123,0,2,"whole wheat rotini pasta"
1692,0.161280502816744,7.47700143810193e-05,1,"oatmeal"
1693,0.0642990535119001,0,2,"whole kalamata olive"
1694,0.229665330481487,0,2,"juniper berry"
1695,0.172203099508123,2.84708960005685e-05,1,"sugar substitute"
1696,0.139544348282911,0,2,"garlic scape"
1697,0.394938983097527,0,2,"whole garlic clove"
1698,0.0934044581875991,0,1,"brandy-based"
1699,0.0538159447263291,0,1,"cinnamon red hot candy"
1700,0.28088286989259,0,2,"head bok choy"
1701,0.396368304544431,0,2,"french green lentil"
1702,0.162725695475391,0,2,"manicotti pasta"
1703,0.160777572405889,0,2,"cream-style horseradish sauce"
1704,0.0429824693725213,0,1,"jigger coffee liqueur"
1705,0.279236332635593,3.12536489720371e-05,2,"stuffing"
1706,0.50238854271057,0,2,"whole cardamom pod"
1707,0.18346901155305,5.40427680141475e-05,2,"cheese sauce"
1708,0.242090387163667,0.000102746370995572,2,"thick slices french bread"
1709,0.19680901123248,0,2,"salt pork"
1710,0.202801531219931,0.000172011394757522,1,"millet"
1711,0.130914560854241,0,2,"plain nonfat yogurt"
1712,0.351475110553155,0,2,"asian fish sauce"
1713,0.0755314964526173,0,1,"coconut flake"
1714,0.202838973197929,0.000149757067991011,2,"turkey bacon"
1715,0.158555850835758,0,2,"frozen bite-size potato nugget"
1716,0.213991465181221,7.03207101870835e-05,1,"sugar pumpkin"
1717,0.158414065479808,0,1,"lemonade"
1718,0.138280780124699,0,2,"round sourdough bread"
1719,0.429692915925804,2.1703922897248e-07,2,"lean ground turkey"
1720,0.15590059512712,0,1,"large eggs room temperature"
1721,0.131304247400236,0,2,"swanson® certified organic chicken broth"
1722,0.273076684800772,0.00101235777961924,1,"evaporated milk"
1723,0.107665559275802,0,2,"dry great northern bean"
1724,0.0285873976578079,0,1,"persimmon pulp"
1725,0.206383039417626,0,2,"colby-jack cheese"
1726,0.112423588965123,0,1,"unbaked pie shell"
1727,0.465257061785328,0.00520069400463856,1,"starch"
1728,0.0945786369202719,0,1,"demerara sugar"
1729,0.18016289390118,0,2,"large avocado"
1730,0.265884080945647,0,2,"container chicken stock"
1731,0.0495089318307236,0.000362383165974384,1,"cooked potato"
1732,0.114627492020172,0,1,"candied cherry"
1733,0.136008903494226,0,1,"vanilla bean split"
1734,0.226531656543484,0,2,"fresh salsa"
1735,0.0800760103463278,0,1,"chocolate cookie crumb"
1736,0.14101102615016,0,1,"lemon-lime soda"
1737,0.194927890456359,0,2,"dry jasmine rice"
1738,0.209619207139573,0,1,"pastry flour"
1739,0.13975001222159,0,1,"granular sucrolose sweetener"
1740,0.140569119596845,0,2,"loaf white bread"
1741,0.286399312147121,0,2,"boneless lamb shoulder cut"
1742,0.0755127077452256,1.16115987500277e-05,1,"rapid rise yeast"
1743,0.120653668588073,0,2,"english muffins split"
1744,0.0464262204004424,0,1,"milk chocolate candy bar"
1745,0.29768793102112,0,2,"anchovy filet"
1746,0.253367084737382,0,2,"merlot wine"
1747,0.545927146710983,7.63978085983129e-05,2,"boneless skinless chicken"
1748,0.342161707402512,0.000767512208094898,1,"seed oil"
1749,0.207972897788514,0,2,"dry lasagna noodle"
1750,0.0618275420035985,0,1,"low-fat vanilla yogurt"
1751,0.139547765982843,6.40265725468816e-06,2,"bulk pork breakfast sausage"
1752,0.105516380811229,0,2,"frankfurter"
1753,0.311343981453611,6.73963921546122e-06,2,"chicken bouillon cube"
1754,0.13084820434487,5.06424867602453e-07,1,"coconut-flavored rum"
1755,0.0347333403616015,0,1,"non-instant chocolate pudding mix"
1756,0.0765033663002297,0,1,"sour cherry"
1757,0.25857600610537,0,2,"container greek yogurt"
1758,0.0465813147344576,0,1,"white confectioners coating"
1759,0.347984338168433,0,2,"large shallot"
1760,0.161672013327479,9.82877651203944e-06,2,"bow-tie pasta farfalle"
1761,0.296919740096619,0,2,"stalk lemon grass"
1762,0.162675410275828,0,2,"large sea scallop"
1763,0.0657645782787194,0,2,"large curd cottage cheese"
1764,0.108356038463488,0,2,"dry bread cube"
1765,0.312899581908357,1.30223537383488e-05,2,"pork loin roast"
1766,0.357731846065009,6.65586968848938e-06,2,"chorizo sausage"
1767,0.173647922690673,0,2,"herb feta cheese"
1768,0.172460557975337,0,2,"jamaican jerk seasoning"
1769,0.142962371464195,0,1,"almond butter"
1770,0.300436113014772,2.60447074766976e-06,2,"sauce chipotle pepper"
1771,0.0855794724441329,0,1,"fat-free milk"
1772,0.197965861369357,0,2,"garbanzo beans chickpea"
1773,0.146593451762083,0,2,"grouper fillet"
1774,0.133622339349614,0,2,"french dressing"
1775,0.270233308771817,0,2,"italian blend"
1776,0.267579054341642,1.09243078582815e-05,1,"orange peel"
1777,0.0867852522205405,0,1,"fully-cooked spiral cut ham"
1778,0.067240869925324,0,1,"high protein crisp rice"
1779,0.149055868248883,0,2,"beef cube steak"
1780,0.125667468487073,0,2,"garlic pepper seasoning"
1781,0.123583144294013,6.73963921546122e-06,2,"beef tenderloin roast"
1782,0.371021590876314,0.000142884159073549,2,"kielbasa"
1783,0.159630583775933,0,2,"thai chili sauce"
1784,0.150948463965497,0,2,"anchovy paste"
1785,0.0634275981906883,0,1,"chocolate sprinkle"
1786,0.0707025649375912,0,1,"beaten egg yolk"
1787,0.0910488116837135,0,1,"creme cacao"
1788,0.0387967924092664,0,1,"ripe strawberry"
1789,0.313068002642788,1.36553848228519e-05,1,"orange segment"
1790,0.179056628310279,0,2,"kale bite-sized"
1791,0.134313140014403,0,2,"kohlrabi bulb"
1792,0.137096614302023,0,2,"cooked beef"
1793,0.0763754078012028,0,1,"cool water"
1794,0.137748429467943,6.73963921546122e-06,1,"barley nugget cereal eg grape-nuts™"
1795,0.134805532798975,0,2,"red potatoes bite-size"
1796,0.108524335260037,0,2,"korean-style short rib"
1797,0.172220489388811,0,2,"trout"
1798,0.133207323195122,0,2,"fat free miracle whip"
1799,0.249231033720447,6.73963921546122e-06,2,"carton low-sodium chicken broth"
1800,0.103398500753356,0,1,"zucchini dry"
1801,0.190891132376726,0,2,"sake"
1802,0.325223358658956,0,2,"meaty ham bone"
1803,0.129740220333448,0,2,"sweet pickle juice"
1804,0.0412668673921088,0,1,"strawberry ice cream"
1805,0.224109679546995,0,2,"whole red snapper"
1806,0.282488253835609,0,2,"tomatoes juice"
1807,0.0201559520890556,0,1,"peaches heavy syrup"
1808,0.316602682043785,0,2,"liquid shrimp"
1809,0.141847148381947,0,2,"fresh crab meat"
1810,0.1427402496612,0,1,"mandarin"
1811,0.383414716471074,0.000158872715607855,2,"onion soup mix"
1812,0.149774849471787,0,2,"dry vegetable soup mix"
1813,0.081654560581606,0,1,"cherry jell-o® mix"
1814,0.0611394076728554,0,1,"chocolate wafer"
1815,0.115077476745335,0,1,"thick boneless pork chop"
1816,0.182103396697452,0,2,"ranch-style salad"
1817,0.230638064611248,0,1,"s wine"
1818,0.250156631431052,3.09642633334071e-05,2,"cardamom seed"
1819,0.0901166465711759,0,2,"monterey cheese blend"
1820,0.677443494352747,0.00172282122637872,2,"worcestershire"
1821,0.372249050805387,4.3407845794496e-07,2,"beef round steak"
1822,0.266786587504202,0,2,"fontina cheese"
1823,0.0777785198735228,3.71317947567084e-05,1,"fine sugar"
1824,0.0265232936308459,0,1,"sauza® gold tequila"
1825,0.163945713354497,0,2,"avocado oil"
1826,0.122701578181557,0,2,"arugula stem"
1827,0.172035071000588,0,2,"sausage dripping"
1828,0.0821933631990489,0,2,"mini phyllo tart shell"
1829,0.272293761897965,0,2,"chayote squash"
1830,0.186514315327151,0,2,"catalina salad dressing"
1831,0.0427352572702789,0,1,"graham cracker crust chocolate"
1832,0.110837910532658,6.73963921546122e-06,2,"chipotle salsa"
1833,0.183996161849542,0,2,"tart green apple"
1834,0.291461446652813,1.356495181078e-06,2,"hot salsa"
1835,0.164233700413836,0,2,"boneless pork shoulder roast"
1836,0.344061218547804,3.61732048287466e-07,2,"boneless chicken thigh"
1837,0.190447697515007,0.000185351501542498,2,"potato flake"
1838,0.244579907508914,0,2,"tentacle"
1839,0.0942039687996751,0,1,"dried coconut"
1840,0.119074282220598,0,2,"meatless spaghetti"
1841,0.0809138818358189,0,1,"artificial sweetener"
1842,0.510135544261352,0.000123965572948115,2,"poultry"
1843,0.173044200340831,0,2,"semolina flour"
1844,0.198043278825749,0,2,"vidalia onion"
1845,0.212997679227435,0,1,"red grapefruit"
1846,0.333497390036487,0,2,"italian-style peeled tomato"
1847,0.325509405089303,3.85968095522727e-05,2,"fried onion"
1848,0.120091457644771,0,1,"apples cored"
1849,0.285702632504227,0,2,"pizza dough"
1850,0.0573520582376272,0,1,"vanilla fat-free yogurt"
1851,0.316818358836125,4.90749812176663e-06,2,"monosodium glutamate"
1852,0.24120200808909,0,2,"fresh pepper"
1853,0.314911562231886,4.12374535047712e-06,2,"fat sour cream"
1854,0.0589307639887151,0,1,"ginger ale soda"
1855,0.0933923686577984,0,1,"frozen banana"
1856,0.250995649566128,0,2,"cedar plank"
1857,0.136338410064786,1.19991688017642e-05,1,"red cherry"
1858,0.273896306799965,3.09642633334071e-05,2,"asian chile pepper sauce"
1859,0.133739001838055,0,2,"frozen brussels sprout"
1860,0.295729856463075,2.33317171145416e-05,2,"celery soup"
1861,0.249072785713459,0,2,"thai chile pepper"
1862,0.186904765781047,0,2,"corn flour"
1863,0.223901766210951,0,2,"daikon radish"
1864,0.0676364690188227,0,1,"instant white chocolate pudding mix"
1865,0.773712694746899,6.76077198249275e-05,2,"lamb"
1866,0.0646957342051385,0,1,"jigger triple sec"
1867,0.279889155635179,0,2,"unsalted dry-roasted peanut"
1868,0.291480283359243,0,2,"dry ground mustard"
1869,0.218773602860296,0,1,"cream garnish"
1870,0.0659528868366029,0,1,"instant french vanilla mix"
1871,0.282548205536328,3.09642633334071e-05,2,"thai chile sauce"
1872,0.125576577779991,0,2,"new red potato"
1873,0.184062707967822,0,2,"light coconut milk"
1874,0.165315378610769,0,2,"frozen burger-style crumble"
1875,0.301938994728573,0,2,"center-cut salmon fillet"
1876,0.0670030804112531,0,1,"vanilla wafer crust"
1877,0.17658338067522,0,2,"shredded chicken breast"
1878,0.373461813785003,0.000100706202243231,2,"boneless chicken breast"
1879,0.161349328993215,2.82150997664224e-06,2,"tater tot"
1880,0.10195513842301,0,2,"ranch-style bean"
1881,0.166896323042924,0,2,"progresso® italian style panko crispy bread crumb"
1882,0.0285256984609185,0,1,"vanilla frozen yogurt"
1883,0.188464329964757,0,2,"vegan margarine"
1884,0.111105149384418,0,1,"bran cereal"
1885,0.0804260789376452,3.66072832866916e-05,2,"holland house® sherry cooking wine"
1886,0.0823696723293204,0,2,"ripe plantain"
1887,0.159332318798392,0,2,"fresh tilapia fillet"
1888,0.246428456948162,1.86509044097018e-05,1,"golden deliciou"
1889,0.220021360465971,0,2,"onion roll"
1890,0.102068706770813,0,1,"raw sunflower seed"
1891,0.274701608638535,0,2,"large green onion"
1892,0.201369167970961,0,2,"rice wrappers diameter"
1893,0.300437967497284,0,2,"potato cubed"
1894,0.0837806172836054,0,2,"beef frankfurter"
1895,0.253465187330283,3.14706882010096e-06,1,"green apple"
1896,0.317525732527034,0,2,"boneless skinless chicken chunk"
1897,0.356768915541602,9.34715612774813e-06,1,"ripe mango"
1898,0.369009176565234,0,2,"pods cardamom"
1899,0.0918634919027129,0,2,"fat free ranch dressing"
1900,0.104620002800247,5.51279641590099e-06,2,"frozen pie crust"
1901,0.0756212018699453,0,1,"pickling lime calcium hydroxide"
1902,0.137930733282483,0,2,"beef tongue"
1903,0.154615640882005,0,2,"double-crust pie"
1904,0.228076128299584,0,2,"large yukon gold potato"
1905,0.0878244833490631,0,2,"plantain"
1906,0.381350188609684,0.000476785858955045,2,"poblano chile"
1907,0.344865457088836,0,2,"cubed lamb stew meat"
1908,0.233930332525836,3.48709694549118e-05,2,"large english cucumber"
1909,0.364671875190804,8.24749070095423e-06,2,"beef meat"
1910,0.179429386558561,0,2,"quick-cooking barley"
1911,0.638717928922608,3.66072832866916e-05,2,"masala"
1912,0.0735236351759066,0,1,"day old french bread"
1913,0.707491952010308,0.00489900947636682,2,"soy"
1914,0.0457041788636726,0,1,"frozen dinner roll"
1915,0.127185647862059,0,2,"ripe olive"
1916,0.0758270776723352,0,1,"oat flour"
1917,0.0844713856950045,0,2,"italian-seasoned dry bread crumb"
1918,0.0376133353139118,0,1,"green tea powder"
1919,0.628907761331711,0.00178167503063509,2,"hot pepper"
1920,0.0632312969311054,8.91003150518601e-06,1,"cornflakes crumb"
1921,0.219425781577525,0,2,"hot chili powder"
1922,0.280861803187485,0,2,"fresh snow pea"
1923,0.198912816207389,1.55544780763611e-06,1,"lime wedge"
1924,0.204924529108584,0,2,"heinz® apple cider vinegar"
1925,0.211307619576893,0,2,"chicken bone"
1926,0.164249545979891,0,2,"korean chile powder"
1927,0.0555485300214864,0,1,"small pearl tapioca"
1928,0.161835543700383,0,2,"bulk sausage"
1929,0.107422662067274,0,2,"beef tenderloin steak"
1930,0.292049321500127,0,2,"basil pesto"
1931,0.133113167108476,0,1,"butter cooking spray"
1932,0.0556777706690574,0,1,"white frosting"
1933,0.141740729784066,0,1,"gluten-free purpose flour"
1934,0.0799896615803593,0,1,"french vanilla mix"
1935,0.150648263578146,9.56114919210345e-06,2,"american cheese cubed"
1936,0.204605564117082,0,2,"smoked gouda cheese"
1937,0.172899868667506,0,2,"boneless pork thick"
1938,0.0523596499993107,0,1,"scoop vanilla ice cream"
